,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Nazwa,Cena kupiona,Cena zaoferowana,Link,offer_id,Stan:,Kupione,Model,Producent:,Cena
3263,3263,3263,3263,3263,3263,3263,"  RTX 2070  Z 8G, 8192 MB GDDR6",Brak,3539,https://archiwum.allegro.pl//oferta/msi-geforce-rtx-2070-gaming-z-8g-8192-mb-gddr6-i7727314611.html,7727314611,Nowy,0,RTX2070,MSI,3539
3264,3264,3264,3264,3264,3264,3264,"  RTX 2070   White 8G, 8192",Brak,2987,https://archiwum.allegro.pl//oferta/gigabyte-geforce-rtx-2070-gaming-oc-white-8g-8192-i7727314574.html,7727314574,Nowy,0,RTX2070,Gigabyte,2987
3265,3265,3265,3265,3265,3265,3265,"  RTX 2080 Phantom GS, 8192 MB GDDR",Brak,4407,https://archiwum.allegro.pl//oferta/gainward-geforce-rtx-2080-phantom-gs-8192-mb-gddr-i7727314541.html,7727314541,Nowy,0,RTX2080,Gainward,4407
3266,3266,3266,3266,3266,3266,3266,"  GTX 1070 AMP Edition, 8192 MB GDDR5",Brak,2210,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1070-amp-edition-8192-mb-gddr5-i7727288314.html,7727288314,Nowy,0,GTX1070,ZOTAC,2210
3267,3267,3267,3267,3267,3267,3267,"  GTX 1070 FTW  ACX 3.0, 8192 MB",Brak,2614,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-1070-ftw-gaming-acx-3-0-8192-mb-i7727287549.html,7727287549,Nowy,0,GTX1070,EVGA,2614
3268,3268,3268,3268,3268,3268,3268,"  GTX 1060 SC , 3072 MB GDDR5",Brak,1315,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-1060-sc-gaming-3072-mb-gddr5-i7727286421.html,7727286421,Nowy,0,GTX1060,EVGA,1315
3269,3269,3269,3269,3269,3269,3269,"  GTX 1050 Ti G1 , 4096 MB GD",Brak,1060,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-g1-gaming-4096-mb-gd-i7727284578.html,7727284578,Nowy,0,GTX1050ti,Gigabyte,1060
3270,3270,3270,3270,3270,3270,3270,"  GTX 1060 Expedition O6G, 6144 MB GDDR",Brak,1658,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1060-expedition-o6g-6144-mb-gddr-i7727278725.html,7727278725,Nowy,0,GTX1060,ASUS,1658
3271,3271,3271,3271,3271,3271,3271," Nitro+  RX 580 4G, 4096 MB GDDR5",Brak,1341,https://archiwum.allegro.pl//oferta/sapphire-nitro-radeon-rx-580-4g-4096-mb-gddr5-i7727277948.html,7727277948,Nowy,0,RX580,Sapphire,1341
3272,3272,3272,3272,3272,3272,3272,"  RX 580 Dual O4G, 4096 MB GDDR5",Brak,1264,https://archiwum.allegro.pl//oferta/asus-radeon-rx-580-dual-o4g-4096-mb-gddr5-i7727276575.html,7727276575,Nowy,0,RX580,ASUS,1264
3273,3273,3273,3273,3273,3273,3273,     GTX 960 4GB,Brak,500,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-nvidia-geforce-gtx-960-4gb-i7738200986.html,7738200986,Używany,0,GTX960,ASUS,500
3274,3274,3274,3274,3274,3274,3274,"  GTX 1070 Ti  8G, 8192 MB",Brak,2542,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1070-ti-windforce-8g-8192-mb-i7727257580.html,7727257580,Nowy,0,GTX1070ti,Gigabyte,2542
3275,3275,3275,3275,3275,3275,3275,GTX 1080  GameRk 8GB (gwarancja 2019),1699,1699,https://archiwum.allegro.pl//oferta/gtx-1080-palit-gamerock-8gb-gwarancja-2019-i7751270827.html,7751270827,Używany,1,GTX1080,PALIT,1699
3276,3276,3276,3276,3276,3276,3276, VGA  GTX1070  GameRk 8GB GDDR5 256b,Brak,2650,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1070-oc-gamerock-8gb-gddr5-256b-i7691027351.html,7691027351,Nowy,0,GTX1070,Palit,2650
3277,3277,3277,3277,3277,3277,3277, VGA  RX 570  AORUS 4GB GDDR5 256bi,Brak,1524,https://archiwum.allegro.pl//oferta/karta-vga-gigabyte-rx-570-oc-aorus-4gb-gddr5-256bi-i7542480776.html,7542480776,Nowy,0,RX570,Gigabyte,1524
3278,3278,3278,3278,3278,3278,3278, VGA  GTX1070  8GB GDDR5 256bit DVI,Brak,2422,https://archiwum.allegro.pl//oferta/karta-vga-gigabyte-gtx1070-oc-8gb-gddr5-256bit-dvi-i7743200975.html,7743200975,Nowy,0,GTX1070,Gigabyte,2422
3279,3279,3279,3279,3279,3279,3279, VGA  GTX1070  GameRk 8GB GDDR5 256b,Brak,2723,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1070-oc-gamerock-8gb-gddr5-256b-i7546653824.html,7546653824,Nowy,0,GTX1070,Palit,2723
3280,3280,3280,3280,3280,3280,3280, VGA  RX 570  AORUS 4GB GDDR5 256bi,Brak,1555,https://archiwum.allegro.pl//oferta/karta-vga-gigabyte-rx-570-oc-aorus-4gb-gddr5-256bi-i7542477618.html,7542477618,Nowy,0,RX570,Gigabyte,1555
3281,3281,3281,3281,3281,3281,3281,  GTX 1080Ti AMP EDITION,Brak,2699,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1080ti-amp-edition-i7708350391.html,7708350391,Używany,0,GTX1080ti,ZOTAC,2699
3282,3282,3282,3282,3282,3282,3282,"  RX 550 4G M7, 4096 MB GDDR5",Brak,743,https://archiwum.allegro.pl//oferta/asus-radeon-rx-550-4g-m7-4096-mb-gddr5-i7727215581.html,7727215581,Nowy,0,RX550,ASUS,743
3283,3283,3283,3283,3283,3283,3283, VGA  GTX1070  8GB GDDR5 256bit DVI,Brak,2519,https://archiwum.allegro.pl//oferta/karta-vga-gigabyte-gtx1070-oc-8gb-gddr5-256bit-dvi-i7743200287.html,7743200287,Nowy,0,GTX1070,Gigabyte,2519
3284,3284,3284,3284,3284,3284,3284, VGA  GTX1070  GameRk 8GB GDDR5 256b,Brak,2812,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1070-oc-gamerock-8gb-gddr5-256b-i7690952522.html,7690952522,Nowy,0,GTX1070,Palit,2812
3285,3285,3285,3285,3285,3285,3285,"  GTX 1070 Twin X2 V2, 8192 MB GDDR5",Brak,1801,https://archiwum.allegro.pl//oferta/inno3d-geforce-gtx-1070-twin-x2-v2-8192-mb-gddr5-i7727209646.html,7727209646,Nowy,0,GTX1070,INNO3D,1801
3286,3286,3286,3286,3286,3286,3286, VGA  RX 570  AORUS 4GB GDDR5 256bi,Brak,1618,https://archiwum.allegro.pl//oferta/karta-vga-gigabyte-rx-570-oc-aorus-4gb-gddr5-256bi-i7542478855.html,7542478855,Nowy,0,RX570,Gigabyte,1618
3287,3287,3287,3287,3287,3287,3287, VGA  GTX1070  8GB GDDR5 256bit DVI,Brak,2422,https://archiwum.allegro.pl//oferta/karta-vga-gigabyte-gtx1070-oc-8gb-gddr5-256bit-dvi-i7743201352.html,7743201352,Nowy,0,GTX1070,Gigabyte,2422
3288,3288,3288,3288,3288,3288,3288, VGA  GTX1070  GameRk 8GB GDDR5 256b,Brak,2723,https://archiwum.allegro.pl//oferta/karta-vga-palit-gtx1070-oc-gamerock-8gb-gddr5-256b-i7542517613.html,7542517613,Nowy,0,GTX1070,Palit,2723
3289,3289,3289,3289,3289,3289,3289, VGA  RX 570  AORUS 4GB GDDR5 256bi,Brak,1555,https://archiwum.allegro.pl//oferta/karta-vga-gigabyte-rx-570-oc-aorus-4gb-gddr5-256bi-i7542476546.html,7542476546,Nowy,0,RX570,Gigabyte,1555
3290,3290,3290,3290,3290,3290,3290, Geforce G1 - GTX 980 Ti - 6GB - GV-N98TG1,Brak,999,https://archiwum.allegro.pl//oferta/gigabyte-geforce-g1-gtx-980-ti-6gb-gv-n98tg1-i7745745325.html,7745745325,Używany,0,GTX980ti,Gigabyte,999
3291,3291,3291,3291,3291,3291,3291,  GTX 1070  Z,Brak,1250,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1070-gaming-z-i7725002143.html,7725002143,Używany,0,GTX1070,MSI,1250
3292,3292,3292,3292,3292,3292,3292,  GTX 1080 Ti  X 11GB GDDR5X,Brak,2500,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1080-ti-gaming-x-11gb-gddr5x-i7759320015.html,7759320015,Używany,0,GTX1080ti,MSI,2500
3293,3293,3293,3293,3293,3293,3293, GTX 1070TI 8GB,Brak,650,https://archiwum.allegro.pl//oferta/msi-gtx-1070ti-8gb-i7759281022.html,7759281022,Używany,0,GTX1070ti,MSI,650
3294,3294,3294,3294,3294,3294,3294,  GTX 1070 ARMOR -gwarancja 19.04.2020,Brak,1050,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1070-armor-oc-gwarancja-19-04-2020-i7756930536.html,7756930536,Używany,0,GTX1070,MSI,1050
3295,3295,3295,3295,3295,3295,3295," Nitro+  RX 580 4G, 4096 MB GDDR5",Brak,1085,https://archiwum.allegro.pl//oferta/sapphire-nitro-radeon-rx-580-4g-4096-mb-gddr5-i7714720023.html,7714720023,Nowy,0,RX580,Sapphire,1085
3296,3296,3296,3296,3296,3296,3296," Nitro+  RX 580 4G, 4096 MB GDDR5",Brak,1085,https://archiwum.allegro.pl//oferta/sapphire-nitro-radeon-rx-580-4g-4096-mb-gddr5-i7739211077.html,7739211077,Nowy,0,RX580,Sapphire,1085
3297,3297,3297,3297,3297,3297,3297," Nitro+  RX Vega 64, 8192 MB HBM2",Brak,3027,https://archiwum.allegro.pl//oferta/sapphire-nitro-radeon-rx-vega-64-8192-mb-hbm2-i7690194355.html,7690194355,Nowy,0,RXvega64,Sapphire,3027
3298,3298,3298,3298,3298,3298,3298," Nitro+  RX Vega 64, 8192 MB HBM2",Brak,3027,https://archiwum.allegro.pl//oferta/sapphire-nitro-radeon-rx-vega-64-8192-mb-hbm2-i7738958333.html,7738958333,Nowy,0,RXvega64,Sapphire,3027
3299,3299,3299,3299,3299,3299,3299, GTX 1080 TI  X,Brak,2000,https://archiwum.allegro.pl//oferta/msi-gtx-1080-ti-gaming-x-i7758720752.html,7758720752,Używany,0,GTX1080ti,MSI,2000
3300,3300,3300,3300,3300,3300,3300,    GTX 780 Ti,599,599,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-geforce-gtx-780-ti-i7747136913.html,7747136913,Używany,1,GTX780ti,Gigabyte,599
3301,3301,3301,3301,3301,3301,3301,  GTX 780  3GB 384bit Twin Frozr,Brak,499,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-780-oc-3gb-384bit-twin-frozr-i7684760853.html,7684760853,Używany,0,GTX780,MSI,499
3302,3302,3302,3302,3302,3302,3302,  RX 570 ARMOR 8GB  FV - 19msc gwaranc,610,610,https://archiwum.allegro.pl//oferta/msi-radeon-rx-570-armor-8gb-oc-fv-19msc-gwaranc-i7753186750.html,7753186750,Używany,1,RX570,MSI,610
3303,3303,3303,3303,3303,3303,3303,  GTX 1070 Ti  8GB GDDR5,Brak,1499,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1070-ti-gaming-8gb-gddr5-i7750404245.html,7750404245,Używany,0,GTX1070ti,Gigabyte,1499
3304,3304,3304,3304,3304,3304,3304,  RX470 8GB,Brak,500,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx470-8gb-i7753029363.html,7753029363,Używany,0,RX470,Sapphire,500
3305,3305,3305,3305,3305,3305,3305,"  GTX 1070 Ti Cerberus A8G, 8192 MB GDD",Brak,2438,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1070-ti-cerberus-a8g-8192-mb-gdd-i7672036397.html,7672036397,Nowy,0,GTX1070ti,ASUS,2438
3306,3306,3306,3306,3306,3306,3306,  GTX 1080Ti AORUS 11GB GDDR5X GW,Brak,2250,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1080ti-aorus-11gb-gddr5x-gw-i7759114685.html,7759114685,Używany,0,GTX1080ti,Gigabyte,2250
3307,3307,3307,3307,3307,3307,3307,Uszkodzona    GTX 1070 8GB,416,416,https://archiwum.allegro.pl//oferta/uszkodzona-karta-evga-geforce-gtx-1070-8gb-i7746837138.html,7746837138,,1,GTX1070,EVGA,416
3308,3308,3308,3308,3308,3308,3308,  GTX 1080 Ti  ROG 11GB GDDR5X,Brak,2380,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1080-ti-strix-rog-11gb-gddr5x-i7759039927.html,7759039927,Używany,0,GTX1080ti,ASUS,2380
3309,3309,3309,3309,3309,3309,3309, GTX 1080  G1  8G,Brak,1590,https://archiwum.allegro.pl//oferta/geforce-gtx-1080-gigabyte-g1-gaming-8g-i7757174131.html,7757174131,Używany,0,GTX1080,Gigabyte,1590
3310,3310,3310,3310,3310,3310,3310,    GTX 1070 Ti Turbo 8GB,Brak,2747,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-geforce-gtx-1070-ti-turbo-8gb-i7608333145.html,7608333145,Nowy,0,GTX1070ti,Asus,2747
3311,3311,3311,3311,3311,3311,3311,  GTX 1080Ti AORUS 11GB GDDR5X GW,Brak,2250,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1080ti-aorus-11gb-gddr5x-gw-i7758928544.html,7758928544,Używany,0,GTX1080ti,Gigabyte,2250
3312,3312,3312,3312,3312,3312,3312,     GTX 960 4GB,Brak,450,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-gaming-geforce-gtx-960-4gb-i7757454671.html,7757454671,Używany,0,GTX960,MSI,450
3313,3313,3313,3313,3313,3313,3313, GTX 960 4GB  3x  SKLEP GW,Brak,535,https://archiwum.allegro.pl//oferta/gigabyte-gtx-960-4gb-windforce-3x-gaming-sklep-gw-i7738873856.html,7738873856,Używany,0,GTX960,GIGABYTE,535
3314,3314,3314,3314,3314,3314,3314,  RX590 8 GB Fatboy + Nowa/Gw.36 RX 590,1117,1117,https://archiwum.allegro.pl//oferta/xfx-radeon-rx590-8-gb-fatboy-oc-nowa-gw-36-rx-590-i7747076923.html,7747076923,Nowy,1,RX590,XFX,1117
3315,3315,3315,3315,3315,3315,3315,"  GTX 1060 AERO, 3GB GDDR5, DVI-D/HDMI*2",Brak,1138,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-aero-3gb-gddr5-dvi-d-hdmi-2-i7730783710.html,7730783710,Nowy,0,GTX1060,MSI,1138
3316,3316,3316,3316,3316,3316,3316,  GTX 1060 6GB  X GWARANCJA 29 MIE,Brak,599,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-6gb-gaming-x-gwarancja-29-mie-i7758797029.html,7758797029,Używany,0,GTX1060,MSI,599
3317,3317,3317,3317,3317,3317,3317,OUTLET    GTX1050TI 4GT  4GB,Brak,689,https://archiwum.allegro.pl//oferta/outlet-karta-graficzna-msi-gtx1050ti-4gt-oc-4gb-i7753518943.html,7753518943,Używany,0,GTX1050ti,MSI,689
3318,3318,3318,3318,3318,3318,3318, Aorus GTX 1060 6GB,Brak,895,https://archiwum.allegro.pl//oferta/gigabyte-aorus-gtx-1060-6gb-i7728289301.html,7728289301,Używany,0,GTX1060,Gigabyte,895
3319,3319,3319,3319,3319,3319,3319,10 x     RX 580 NITRO+,Brak,7000,https://archiwum.allegro.pl//oferta/10-x-karta-graficzna-sapphire-radeon-rx-580-nitro-i7722302170.html,7722302170,Używany,0,RX580,Sapphire,7000
3320,3320,3320,3320,3320,3320,3320,   RTX 2080 Ti  11GB 352,Brak,5349,https://archiwum.allegro.pl//oferta/karta-palit-geforce-rtx-2080-ti-gamingpro-11gb-352-i7730048756.html,7730048756,Nowy,0,RTX2080ti,PALIT,5349
3321,3321,3321,3321,3321,3321,3321,BYD -     RTX 2080 Ph,Brak,4113,https://archiwum.allegro.pl//oferta/byd-gainward-karta-graficzna-geforce-rtx-2080-ph-i7698127877.html,7698127877,Nowy,0,RTX2080,Gainward,4113
3322,3322,3322,3322,3322,3322,3322,  RX 580 8GB  - Warszawa Sklep,Brak,820,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx-580-8gb-pulse-warszawa-sklep-i7663259670.html,7663259670,Używany,0,RX580,Sapphire,820
3323,3323,3323,3323,3323,3323,3323, RX 580 Nitro+ Ponad 2 lata gwarancji,Brak,630,https://archiwum.allegro.pl//oferta/sapphire-rx-580-nitro-ponad-2-lata-gwarancji-i7731679045.html,7731679045,Używany,0,RX580,Sapphire,630
3324,3324,3324,3324,3324,3324,3324, Rx 580 Nitro+ 8Gb Special Edition,Brak,850,https://archiwum.allegro.pl//oferta/sapphire-rx-580-nitro-8gb-special-edition-i7758559380.html,7758559380,Używany,0,RX580,Sapphire,850
3325,3325,3325,3325,3325,3325,3325,GTX 1080   X,Brak,1800,https://archiwum.allegro.pl//oferta/gtx-1080-msi-gaming-x-i7755385553.html,7755385553,Używany,0,GTX1080,MSI,1800
3326,3326,3326,3326,3326,3326,3326,    RTX 2080 Phoenix,Brak,3998,https://archiwum.allegro.pl//oferta/gainward-karta-graficzna-geforce-rtx-2080-phoenix-i7734834423.html,7734834423,Nowy,0,RTX2080,Gainward,3998
3327,3327,3327,3327,3327,3327,3327,  RX 580  4GB gwar. 2 lata,Brak,570,https://archiwum.allegro.pl//oferta/gigabyte-radeon-rx-580-gaming-4gb-gwar-2-lata-i7755414279.html,7755414279,Używany,0,RX580,Gigabyte,570
3328,3328,3328,3328,3328,3328,3328,Nowa    RTX 2070  8GB,Brak,2930,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-gigabyte-rtx-2070-gaming-8gb-i7746311753.html,7746311753,Nowy,0,RTX2070,GIGABYTE,2930
3329,3329,3329,3329,3329,3329,3329,  GTX 750 Ti 2GB  - Warszawa Sklep,Brak,450,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-750-ti-2gb-gaming-warszawa-sklep-i7740180282.html,7740180282,Używany,0,GTX750ti,MSI,450
3330,3330,3330,3330,3330,3330,3330, gtx 1050ti 4gb gwarancja do 31.03.2020,Brak,545,https://archiwum.allegro.pl//oferta/asus-gtx-1050ti-4gb-gwarancja-do-31-03-2020-i7752336630.html,7752336630,Używany,0,GTX1050ti,Asus,545
3331,3331,3331,3331,3331,3331,3331,  RTX 2080 Ti  11GB 3xDP,Brak,5299,https://archiwum.allegro.pl//oferta/karta-gigabyte-rtx-2080-ti-windforce-11gb-3xdp-i7738122302.html,7738122302,Nowy,0,RTX2080ti,GIGABYTE,5299
3332,3332,3332,3332,3332,3332,3332,"  RTX 2080 Blower, 8GB GDDR6 (256 Bit)",Brak,4095,https://archiwum.allegro.pl//oferta/pny-geforce-rtx-2080-blower-8gb-gddr6-256-bit-i7670925153.html,7670925153,Nowy,0,RTX2080,PNY,4095
3333,3333,3333,3333,3333,3333,3333,  GTX 1070Ti ARMOR 8GB GDDR5,Brak,1599,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1070ti-armor-8gb-gddr5-i7465980866.html,7465980866,Używany,0,GTX1070ti,MSI,1599
3334,3334,3334,3334,3334,3334,3334,"  GTX 1060 AMP Core Edition, 3GB GDDR5",Brak,1084,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1060-amp-core-edition-3gb-gddr5-i7587808738.html,7587808738,Nowy,0,GTX1060,ZOTAC,1084
3335,3335,3335,3335,3335,3335,3335,  GTX 1070   8GB GW,1099,899,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1070-windforce-oc-8gb-gw-i7755509700.html,7755509700,Używany,1,GTX1070,Gigabyte,899
3336,3336,3336,3336,3336,3336,3336,   GTX 1050Ti  GWARANCJA,Brak,595,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-gtx-1050ti-strix-gwarancja-i7726258175.html,7726258175,Używany,0,GTX1050ti,ASUS,595
3337,3337,3337,3337,3337,3337,3337,  RX570   4GB GDDR5,Brak,781,https://archiwum.allegro.pl//oferta/asus-radeon-rx570-strix-oc-4gb-gddr5-i7746739500.html,7746739500,,0,RX570,ASUS,781
3338,3338,3338,3338,3338,3338,3338,  RX590 8 GB Fatboy + Nowa/Gw.36 RX 590,Brak,1199,https://archiwum.allegro.pl//oferta/xfx-radeon-rx590-8-gb-fatboy-oc-nowa-gw-36-rx-590-i7743780318.html,7743780318,Nowy,0,RX590,XFX,1199
3339,3339,3339,3339,3339,3339,3339, GTX 1060 3GB   GW do 11.2020,Brak,565,https://archiwum.allegro.pl//oferta/gigabyte-gtx-1060-3gb-windforce-oc-gw-do-11-2020-i7757064692.html,7757064692,Używany,0,GTX1060,Gigabyte,565
3340,3340,3340,3340,3340,3340,3340,  GTX 1070 Ti TURBO 8GB VR ,Brak,1695,https://archiwum.allegro.pl//oferta/karta-asus-gtx-1070-ti-turbo-8gb-vr-wyprzedaz-i7647445840.html,7647445840,,0,GTX1070ti,ASUS,1695
3341,3341,3341,3341,3341,3341,3341,  GTX 960 4GB SSC - Warszawa Sklep,Brak,555,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-960-4gb-ssc-warszawa-sklep-i7645937878.html,7645937878,Używany,0,GTX960,EVGA,555
3342,3342,3342,3342,3342,3342,3342,    GTX 970  4GB,Brak,499,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-geforce-gtx-970-gaming-4gb-i7756430457.html,7756430457,Używany,0,GTX970,MSI,499
3343,3343,3343,3343,3343,3343,3343,  GTX 1070 Ti TURBO 8GB GDDR5  NA ŚWIĘTA,Brak,1649,https://archiwum.allegro.pl//oferta/karta-asus-gtx-1070-ti-turbo-8gb-gddr5-na-swieta-i7572509361.html,7572509361,,0,GTX1070ti,ASUS,1649
3344,3344,3344,3344,3344,3344,3344,   G1 GTX 970 4Gb GDDR5 NIE KOPAŁA,Brak,679,https://archiwum.allegro.pl//oferta/karta-gigabyte-oc-g1-gtx-970-4gb-gddr5-nie-kopala-i7737956033.html,7737956033,Używany,0,GTX970,Gigabyte,679
3345,3345,3345,3345,3345,3345,3345, GTX 980Ti SC+  6GB@TOP@NIGDY NIE KOPAŁA,Brak,949,https://archiwum.allegro.pl//oferta/evga-gtx-980ti-sc-gaming-6gb-top-nigdy-nie-kopala-i7738658167.html,7738658167,Używany,0,GTX980ti,EVGA,949
3346,3346,3346,3346,3346,3346,3346,  GTX 1050 Ti 4GB  FV GWAR,Brak,540,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1050-ti-4gb-stormx-fv-gwar-i7756231697.html,7756231697,Używany,0,GTX1050ti,Palit,540
3347,3347,3347,3347,3347,3347,3347, AORUS  GTX 1080 Ti 11 G,Brak,2700,https://archiwum.allegro.pl//oferta/gigabyte-aorus-geforce-gtx-1080-ti-11-g-i7742562794.html,7742562794,Używany,0,GTX1080ti,GIGABYTE,2700
3348,3348,3348,3348,3348,3348,3348,  RX580 8GB GDDR5 DUAL HDMI2 lata gw,721,721,https://archiwum.allegro.pl//oferta/sapphire-pulse-rx580-8gb-gddr5-dual-hdmi2-lata-gw-i7753620679.html,7753620679,Używany,1,RX580,Sapphire,721
3349,3349,3349,3349,3349,3349,3349,"nVIDIA  GTX 1070TI ARMOR, 8GDDR5, 26m gwarancja",1475,1475,https://archiwum.allegro.pl//oferta/nvidia-msi-gtx-1070ti-armor-8gddr5-26m-gwarancja-i7753618465.html,7753618465,Używany,1,GTX1070ti,MSI,1475
3350,3350,3350,3350,3350,3350,3350,  RX 570 ITX 4GB 256bit 1244/6000 Gw.,Brak,570,https://archiwum.allegro.pl//oferta/sapphire-pulse-rx-570-itx-4gb-256bit-1244-6000-gw-i7745431182.html,7745431182,Nowy,0,RX570,Sapphire,570
3351,3351,3351,3351,3351,3351,3351,  RX 580 8GB  - Warszawa Sklep,Brak,760,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx-580-8gb-pulse-warszawa-sklep-i7588958703.html,7588958703,Używany,0,RX580,Sapphire,760
3352,3352,3352,3352,3352,3352,3352,  GTX 1070 Ti 8GB MINI GDDR5,Brak,1300,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1070-ti-8gb-mini-gddr5-i7748570132.html,7748570132,Używany,0,GTX1070ti,ZOTAC,1300
3353,3353,3353,3353,3353,3353,3353,  RX470  X 8GB (FV Vat),Brak,550,https://archiwum.allegro.pl//oferta/msi-radeon-rx470-gaming-x-8gb-fv-vat-i7727714054.html,7727714054,Używany,0,RX470,MSI,550
3354,3354,3354,3354,3354,3354,3354, GTX 1070 JetStream 8GB BCM,1076,1076,https://archiwum.allegro.pl//oferta/palit-gtx-1070-jetstream-8gb-bcm-i7753571711.html,7753571711,Używany,1,GTX1070,Palit,1076
3355,3355,3355,3355,3355,3355,3355,  GTX1050 TI X 4GB GDDR5,Brak,599,https://archiwum.allegro.pl//oferta/msi-geforce-gtx1050-ti-gamingx-4gb-gddr5-i7701374153.html,7701374153,Używany,0,GTX1050ti,MSI,599
3356,3356,3356,3356,3356,3356,3356,  RX 470 4GB - Warszawa Sklep,Brak,450,https://archiwum.allegro.pl//oferta/gigabyte-radeon-rx-470-4gb-warszawa-sklep-i7467621258.html,7467621258,Używany,0,RX470,Gigabyte,450
3357,3357,3357,3357,3357,3357,3357,   RX 580 GTS 8GB XXX Edition ,Brak,1000,https://archiwum.allegro.pl//oferta/xfx-amd-radeon-rx-580-gts-8gb-xxx-edition-oc-i7708017656.html,7708017656,Nowy,0,RX580,XFX,1000
3358,3358,3358,3358,3358,3358,3358,  GTX 970  4G+eGPU_V8.0+Corsair550,800,800,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-970-gaming-4g-egpu-v8-0-corsair550-i7750140899.html,7750140899,Używany,1,GTX970,MSI,800
3359,3359,3359,3359,3359,3359,3359,  RX 580 8GB  - Warszawa Sklep,Brak,745,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx-580-8gb-pulse-warszawa-sklep-i7663246728.html,7663246728,Używany,0,RX580,Sapphire,745
3360,3360,3360,3360,3360,3360,3360, GTX 970 G1  4GB,500,500,https://archiwum.allegro.pl//oferta/gigabyte-gtx-970-g1-gaming-4gb-i7758202474.html,7758202474,Używany,1,GTX970,Gigabyte,500
3361,3361,3361,3361,3361,3361,3361, Geforce GTX 1050 Ti D5 4GB GDDR5 GW,Brak,549,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-d5-4gb-gddr5-gw-i7752356795.html,7752356795,Używany,0,GTX1050ti,Gigabyte,549
3362,3362,3362,3362,3362,3362,3362,    GTX 980  4GB,Brak,769,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-geforce-gtx-980-strix-4gb-i7758165929.html,7758165929,Używany,0,GTX980,Asus,769
3363,3363,3363,3363,3363,3363,3363,  GTX 1080 GameRk 8 GB,1799,1799,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1080-gamerock-8-gb-i7755735650.html,7755735650,Używany,1,GTX1080,Palit,1799
3364,3364,3364,3364,3364,3364,3364, RX570 ARMOR 8GB  OD RĘKI - DO KOPAREK ,Brak,1189,https://archiwum.allegro.pl//oferta/msi-rx570-armor-8gb-od-reki-do-koparek-i7165462626.html,7165462626,Nowy,0,RX570,MSI,1189
3365,3365,3365,3365,3365,3365,3365, Expedition  GTX 1060 6GB DDR5 O/C BOX,780,780,https://archiwum.allegro.pl//oferta/asus-expedition-geforce-gtx-1060-6gb-ddr5-o-c-box-i7750447118.html,7750447118,Używany,1,GTX1060,ASUS,780
3366,3366,3366,3366,3366,3366,3366, rx 470 4 GB,Brak,415,https://archiwum.allegro.pl//oferta/sapphire-rx-470-4-gb-i7742428729.html,7742428729,Używany,0,RX470,Sapphire,415
